Commodity,Variety,Grade,Commodity_Code
Cocoa,Other,Grade Range-1,104
Coconut,Big,FAQ,138
Coconut,Big,Grade Range-1,138
Coconut,Big,Local,138
Coconut,Coconut,FAQ,138
Coconut,Coconut,Large,138
Coconut,Coconut,Local,138
Coconut,Coconut,Medium,138
Coconut,Grade- II,FAQ,138
Coconut,Grade- II,Local,138
Coconut,Grade- II,Ref grade-1,138
Coconut,Grade-I,FAQ,138
Coconut,Grade-I,Grade Range-1,138
Coconut,Grade-I,Large,138
Coconut,Grade-I,Local,138
Coconut,Grade-I,Medium,138
Coconut,Grade-I,Ref grade-1,138
Coconut,Grade-I,Small,138
Coconut,Grade-III,FAQ,138
Coconut,Grade-III,Local,138
Coconut,Grade-III,Medium,138
Coconut,Grade-III,Ref grade-1,138
Coconut,Grade-III,Small,138
Coconut,IISort without Husk,FAQ,138
Coconut,Imported,FAQ,138
Coconut,Medium,FAQ,138
Coconut,Medium,Local,138
Coconut,Medium,Medium,138
Coconut,Other,FAQ,138
Coconut,Other,Large,138
Coconut,Other,Local,138
Coconut,Other,Medium,138
Coconut,Other,Ref grade-1,138
Coconut,Small,FAQ,138
Coconut Oil,Copra Oil,FAQ,266
Coconut Oil,Copra Oil,Grade Range-1,266
Coconut Oil,Other,FAQ,266
Coconut Oil,Other,Grade Range-1,266
Coconut Oil,Other,Local,266
Coconut Seed,Coconut Seed,FAQ,112
Coconut Seed,Coconut Seed,Grade Range-1,112
Coconut Seed,Coconut Seed,Local,112
Coconut Seed,Other,FAQ,112
Coffee,Other,FAQ,45
Coffee,Other,Grade Range-1,45
Coffee,Other,Local,45
Colacasia,Arabi,FAQ,318
Colacasia,Arabi,Grade A,318
Colacasia,Arabi,Local,318
Colacasia,Arabi,Medium,318
Colacasia,Arabi,Small,318
Colacasia,Colacasia,FAQ,318
Colacasia,Colacasia,Grade A,318
Colacasia,Colacasia,Grade B,318
Colacasia,Colacasia,Large,318
Colacasia,Colacasia,Local,318
Colacasia,Colacasia,Medium,318
Colacasia,Colacasia,Small,318
Colacasia,Other,FAQ,318
Colacasia,Other,Grade B,318
Colacasia,Other,Large,318
Colacasia,Other,Local,318
Colacasia,Other,Medium,318
Copra,Ball,FAQ,129
Copra,Ball,Local,129
Copra,Ball,Medium,129
Copra,Ball,Ref grade-1,129
Copra,Copra,FAQ,129
Copra,Copra,Grade Range-1,129
Copra,Copra,Local,129
Copra,Copra,Medium,129
Copra,Copra,Ref grade-1,129
Copra,Copra,Ref grade-2,129
Copra,Copra,Small,129
Copra,Medium,FAQ,129
Copra,Medium,Local,129
Copra,Medium,Ref grade-1,129
Copra,Milling Copra,FAQ,129
Copra,Other,FAQ,129
Copra,Other,Grade Range-1,129
Copra,Other,Local,129
Copra,Small,FAQ,129
Copra,Small,Local,129
Copra,Small,Medium,129
Copra,Small,Ref grade-1,129
Copra,other,FAQ,129
Copra,other,Local,129
Copra,other,Medium,129
Copra,other,Non-FAQ,129
Copra,other,Ref grade-1,129
Copra,other,Ref grade-2,129
Copra,other,Small,129
Coriander (Leaves),Coriander,FAQ,43
Coriander (Leaves),Coriander,Grade A,43
Coriander (Leaves),Coriander,Grade B,43
Coriander (Leaves),Coriander,Local,43
Coriander (Leaves),Coriander,Medium,43
Coriander (Leaves),Coriander-Organic,FAQ,43
Coriander (Leaves),I Sort,Local,43
Coriander (Leaves),Local,FAQ,43
Coriander (Leaves),Local,Local,43
Coriander (Leaves),Local,Medium,43
Coriander (Leaves),Local,Ref grade-1,43
Coriander (Leaves),Local,Small,43
Coriander (Leaves),"Mota, Small",FAQ,43
Coriander (Leaves),Other,FAQ,43
Coriander (Leaves),Other,Grade A,43
Coriander (Leaves),Other,Grade B,43
Coriander (Leaves),Other,Grade C,43
Coriander (Leaves),Other,Local,43
Coriander (Leaves),Other,Medium,43
Corriander seed,"A-1, Green",FAQ,108
Corriander seed,"A-1, Green",Grade Range-2,108
Corriander seed,"A-1, Green",Local,108
Corriander seed,Badami Steam,FAQ,108
Corriander seed,Badami Steam,Local,108
Corriander seed,Coriander Seed,FAQ,108
Corriander seed,Coriander Seed,Local,108
Corriander seed,Coriander Seed,Medium,108
Corriander seed,Coriander Seed,Ref grade-1,108
Corriander seed,Coriander Seed,Ref grade-2,108
Corriander seed,Eagle,FAQ,108
Corriander seed,Full Green,FAQ,108
Corriander seed,Full Green,Local,108
Corriander seed,Medium Green,FAQ,108
Corriander seed,Medium Green,Local,108
Corriander seed,Other,FAQ,108
Corriander seed,Other,Local,108
Cotton,170-C2 (Ginned),FAQ,15
Cotton,170-C2 (Ginned),Medium,15
Cotton,170-CO2 (Unginned),FAQ,15
Cotton,170-CO2 (Unginned),Large,15
Cotton,170-CO2 (Unginned),Local,15
Cotton,170-CO2 (Unginned),Medium,15
Cotton,A-51-9 24mm. FIne,FAQ,15
Cotton,A.C. 122- H4,FAQ,15
Cotton,A.K. 235 (Unginned),FAQ,15
Cotton,Aka-1 (Unginned),FAQ,15
Cotton,American,FAQ,15
Cotton,American,Grade Range-1,15
Cotton,American,Grade Range-2,15
Cotton,American,Local,15
Cotton,American,Non-FAQ,15
Cotton,Bramha,FAQ,15
Cotton,Bunny,FAQ,15
Cotton,Bunny,Grade Range-2,15
Cotton,Bunny,Local,15
Cotton,Bunny,Non-FAQ,15
Cotton,CJ 73 22mm FIne,FAQ,15
Cotton,CO-2 (Unginned),FAQ,15
Cotton,CO-2 (Unginned),Medium,15
Cotton,CO-2 (Unginned),Small,15
Cotton,CO2 (Ginned),FAQ,15
Cotton,Cotton (Ginned),FAQ,15
Cotton,Cotton (Ginned),Large,15
Cotton,Cotton (Ginned),Local,15
Cotton,Cotton (Ginned),Medium,15
Cotton,Cotton (Unginned),FAQ,15
Cotton,Cotton (Unginned),Grade Range-1,15
Cotton,Cotton (Unginned),Grade Range-2,15
Cotton,Cotton (Unginned),Large,15
Cotton,Cotton (Unginned),Local,15
Cotton,Cotton (Unginned),Medium,15
Cotton,Cotton (Unginned),Non-FAQ,15
Cotton,Cotton (Unginned),Small,15
Cotton,Cotton US,FAQ,15
Cotton,DCH-32 (Ginned),FAQ,15
Cotton,DCH-32 (Unginned),FAQ,15
Cotton,"DIGVIJAY 24mm, Superfine",FAQ,15
Cotton,Desi,FAQ,15
Cotton,Desi,Local,15
Cotton,Desi,Medium,15
Cotton,Desi,Non-FAQ,15
Cotton,F-1054,FAQ,15
Cotton,F-1054,Grade Range-1,15
Cotton,F-1054,Local,15
Cotton,F-1054,Ref grade-1,15
Cotton,G-6,FAQ,15
Cotton,G.Cot-21,FAQ,15
Cotton,G.Cot-21,Non-FAQ,15
Cotton,GCH,FAQ,15
Cotton,GCH,Local,15
Cotton,GCH,Medium,15
Cotton,GCH,Ref grade-1,15
Cotton,GCH,Ref grade-2,15
Cotton,GCH,Small,15
Cotton,Ginned Cotton,FAQ,15
Cotton,Ginned Cotton,Non-FAQ,15
Cotton,H-4 (A) 27mm FIne,FAQ,15
Cotton,H-4 (A) 27mm FIne,Medium,15
Cotton,H-4 (A) 27mm FIne,Non-FAQ,15
Cotton,H-6,FAQ,15
Cotton,H.B (Ginned),FAQ,15
Cotton,H.B (Unginned),FAQ,15
Cotton,H.B (Unginned),Non-FAQ,15
Cotton,H.Y.4 (Unginned),FAQ,15
Cotton,H4,FAQ,15
Cotton,H4,Medium,15
Cotton,Hampi (Ginned),FAQ,15
Cotton,Hampi (Ginned),Medium,15
Cotton,J-34,FAQ,15
Cotton,J-34,Local,15
Cotton,Jayadhar,FAQ,15
Cotton,Jayadhar,Medium,15
Cotton,Jayadhar 23mm-FIne,FAQ,15
Cotton,Jayadhar 23mm-FIne,Large,15
Cotton,Kapas (Adoni),FAQ,15
Cotton,Kapas (Adoni),Medium,15
Cotton,Kapas (Adoni),Non-FAQ,15
Cotton,Krishna,FAQ,15
Cotton,L 147,FAQ,15
Cotton,LD-327,FAQ,15
Cotton,LD-327,Local,15
Cotton,LD-327,Ref grade-1,15
Cotton,LD-491,FAQ,15
Cotton,LH-1556,FAQ,15
Cotton,LH-1556,Large,15
Cotton,LH-1556,Local,15
Cotton,LH-1556,Medium,15
Cotton,LH-1556,Ref grade-1,15
Cotton,LH-1556,Ref grade-2,15
Cotton,LH-1556,Small,15
Cotton,LH-900,FAQ,15
Cotton,LH-900,Local,15
Cotton,LRA,FAQ,15
Cotton,LRA,Local,15
Cotton,LRA,Non-FAQ,15
Cotton,LRA (Ginned),FAQ,15
Cotton,Local,FAQ,15
Cotton,Local,Local,15
Cotton,Local,Non-FAQ,15
Cotton,Long fiber,FAQ,15
Cotton,Long fiber,Non-FAQ,15
Cotton,MCU,FAQ,15
Cotton,MCU 5,FAQ,15
Cotton,MCU 5,Local,15
Cotton,MCU 5,Medium,15
Cotton,MCU-5 (A) 31mm FIne,FAQ,15
Cotton,MCU-7,FAQ,15
Cotton,MECH-1,FAQ,15
Cotton,MECH-4,FAQ,15
Cotton,Mahico,FAQ,15
Cotton,Medium Fiber,FAQ,15
Cotton,Medium Fiber,Non-FAQ,15
Cotton,Mungari (Ginned),Medium,15
Cotton,Mungari (Unginned),Large,15
Cotton,Mungari (Unginned),Medium,15
Cotton,N-44,FAQ,15
Cotton,N-44,Non-FAQ,15
Cotton,Narma BT Cotton,FAQ,15
Cotton,Narma BT Cotton,Local,15
Cotton,Narma BT Cotton,Non-FAQ,15
Cotton,Other,FAQ,15
Cotton,Other,Grade Range-1,15
Cotton,Other,Grade Range-2,15
Cotton,Other,Large,15
Cotton,Other,Local,15
Cotton,Other,Medium,15
Cotton,Other,Non-FAQ,15
Cotton,Other,Ref grade-1,15
Cotton,R-51 (Ginned),FAQ,15
Cotton,R-51 (Ginned),Medium,15
Cotton,R-51 (Unginned),FAQ,15
Cotton,R.G.J-34 24mm-Fine,FAQ,15
Cotton,RCH-2,FAQ,15
Cotton,RCH-2,Local,15
Cotton,RCH-2,Non-FAQ,15
Cotton,Savita,FAQ,15
Cotton,Savita,Small,15
Cotton,Shanker 4 31mm FIne,FAQ,15
Cotton,Shanker 4 31mm FIne,Non-FAQ,15
Cotton,Shanker 6 (B) 30mm FIne,FAQ,15
Cotton,Shanker 6 (B) 30mm FIne,Local,15
Cotton,Shanker 6 (B) 30mm FIne,Non-FAQ,15
Cotton,Surabi,FAQ,15
Cotton,Suyodhar (Ginned),FAQ,15
Cotton,V-797 22mm FIne,FAQ,15
Cotton,Varalakshmi (Ginned),FAQ,15
Cotton,Varalakshmi (Ginned),Local,15
Cotton,Varalakshmi (Ginned),Medium,15
Cotton,Varalakshmi (Ginned),Ref grade-1,15
Cotton,Varalakshmi (Ginned),Ref grade-2,15
Cotton,Varalaxmi,FAQ,15
Cotton,Without Ginned Cotton,FAQ,15
Cotton,Without Ginned Cotton,Non-FAQ,15
Cotton,Y-1,FAQ,15
Cotton,lra (Unginned),FAQ,15
Cotton,lra (Unginned),Large,15
Cotton,lra (Unginned),Medium,15
Cotton Seed,Binola-Organic,FAQ,99
Cotton Seed,Cotton Seed,FAQ,99
Cotton Seed,Cotton Seed,Local,99
Cotton Seed,Cotton Seed,Medium,99
Cotton Seed,Cotton Seed,Ref grade-1,99
Cotton Seed,Other,FAQ,99
Cotton Seed,Other,Local,99
Cow,Cow,FAQ,212
Cow,Cow,Large,212
Cow,Cow,Local,212
Cow,Cow,Medium,212
Cow,Cow,Ref grade-1,212
Cow,Cow,Small,212
Cow,Other,FAQ,212
Cow,Other,Local,212
Cow,Other,Medium,212
Cowpea (Lobia/Karamani),Cowpea (W-S),FAQ,92
Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,92
Cowpea (Lobia/Karamani),Cowpea (Whole),Local,92
Cowpea (Lobia/Karamani),Cowpea (Whole),Medium,92
Cowpea (Lobia/Karamani),Cowpea (Whole),Ref grade-1,92
Cowpea (Lobia/Karamani),Cowpea (Whole),Ref grade-2,92
Cowpea (Lobia/Karamani),Jawari/Local,FAQ,92
Cowpea (Lobia/Karamani),Jawari/Local,Medium,92
Cowpea (Lobia/Karamani),Lobia or Moth,FAQ,92
Cowpea (Lobia/Karamani),Other,FAQ,92
Cowpea (Lobia/Karamani),Other,Local,92
Cowpea (Lobia/Karamani),Other,Medium,92
Cowpea (Lobia/Karamani),Other,Small,92
Cowpea (Veg),Bean Barbati,FAQ,89
Cowpea (Veg),Bean Barbati,Grade A,89
Cowpea (Veg),Cowpea (Veg),FAQ,89
Cowpea (Veg),Cowpea (Veg),Grade A,89
Cowpea (Veg),Cowpea (Veg),Large,89
Cowpea (Veg),Cowpea (Veg),Local,89
Cowpea (Veg),Cowpea (Veg),Medium,89
Cowpea (Veg),Cowpea (Veg),Small,89
Cowpea (Veg),Organic,FAQ,89
Cowpea (Veg),Other,FAQ,89
Cowpea (Veg),Other,Grade A,89
Cowpea (Veg),Other,Local,89
Cowpea (Veg),Other,Medium,89
Cucumbar (Kheera),Cucumbar,FAQ,159
Cucumbar (Kheera),Cucumbar,Grade A,159
Cucumbar (Kheera),Cucumbar,Grade B,159
Cucumbar (Kheera),Cucumbar,Grade C,159
Cucumbar (Kheera),Cucumbar,Grade Range-1,159
Cucumbar (Kheera),Cucumbar,Grade Range-3,159
Cucumbar (Kheera),Cucumbar,Large,159
Cucumbar (Kheera),Cucumbar,Local,159
Cucumbar (Kheera),Cucumbar,Medium,159
Cucumbar (Kheera),Cucumbar,Ref grade-1,159
Cucumbar (Kheera),Cucumbar,Ref grade-2,159
Cucumbar (Kheera),Cucumbar,Small,159
Cucumbar (Kheera),Cucumber-Organic,FAQ,159
Cucumbar (Kheera),Other,FAQ,159
Cucumbar (Kheera),Other,Grade A,159
Cucumbar (Kheera),Other,Grade B,159
Cucumbar (Kheera),Other,Grade C,159
Cucumbar (Kheera),Other,Grade Range-1,159
Cucumbar (Kheera),Other,Grade Range-2,159
Cucumbar (Kheera),Other,Grade Range-3,159
Cucumbar (Kheera),Other,Large,159
Cucumbar (Kheera),Other,Local,159
Cucumbar (Kheera),Other,Medium,159
Cucumbar (Kheera),Other,Small,159
Cummin Seed (Jeera),Bold,FAQ,42
Cummin Seed (Jeera),Common,FAQ,42
Cummin Seed (Jeera),Cumin-Organic,FAQ,42
Cummin Seed (Jeera),Cummin Seed (Jeera),FAQ,42
Cummin Seed (Jeera),Cummin Seed (Jeera),Grade Range-1,42
Cummin Seed (Jeera),Cummin Seed (Jeera),Grade Range-2,42
Cummin Seed (Jeera),Cummin Seed (Jeera),Local,42
Cummin Seed (Jeera),Desi,FAQ,42
Cummin Seed (Jeera),Medium,FAQ,42
Cummin Seed (Jeera),Other,FAQ,42
Cummin Seed (Jeera),Other,Local,42
Cummin Seed (Jeera),Pili,FAQ,42
Cummin Seed (Jeera),Superfine,FAQ,42
Custard Apple (Sharifa),Custard Apple (Sharifa),Grade A,352
Custard Apple (Sharifa),Custard Apple (Sharifa),Grade Range-1,352
Custard Apple (Sharifa),Custard Apple (Sharifa),Large,352
Custard Apple (Sharifa),Custard Apple (Sharifa),Local,352
Custard Apple (Sharifa),Custard Apple (Sharifa),Medium,352
Custard Apple (Sharifa),Custard Apple (Sharifa),Small,352
Custard Apple (Sharifa),Other,Large,352
Custard Apple (Sharifa),Other,Local,352
Custard Apple (Sharifa),Other,Medium,352
Daila (Chandni),Dalia (Chandani),FAQ,382
Daila (Chandni),Other,FAQ,382
Dalda,Dalda,FAQ,273
Dalda,Dalda,Medium,273
Dalda,Other,FAQ,273
Delha,Delha,FAQ,410
Delha,Other,FAQ,410
Dhaincha,Other,FAQ,69
Dhaincha,Other,Local,69
Drumstick,Drumstick,FAQ,168
Drumstick,Drumstick,Grade A,168
Drumstick,Drumstick,Grade B,168
Drumstick,Drumstick,Grade Range-1,168
Drumstick,Drumstick,Large,168
Drumstick,Drumstick,Local,168
Drumstick,Drumstick,Medium,168
Drumstick,Drumstick,Ref grade-1,168
Drumstick,Drumstick,Ref grade-2,168
Drumstick,Drumstick,Small,168
Drumstick,Other,FAQ,168
Drumstick,Other,Grade B,168
Drumstick,Other,Large,168
Drumstick,Other,Local,168
Dry Chillies,1st Sort,FAQ,132
Dry Chillies,1st Sort,Large,132
Dry Chillies,1st Sort,Medium,132
Dry Chillies,1st Sort,Small,132
Dry Chillies,2nd Sort,FAQ,132
Dry Chillies,2nd Sort,Large,132
Dry Chillies,2nd Sort,Medium,132
Dry Chillies,2nd Sort,Small,132
Dry Chillies,3rd Sort,FAQ,132
Dry Chillies,Bold 1,FAQ,132
Dry Chillies,Byadgi,FAQ,132
Dry Chillies,Byadgi,Local,132
Dry Chillies,Byadgi,Medium,132
Dry Chillies,Byadgi,Ref grade-1,132
Dry Chillies,Dabbi,FAQ,132
Dry Chillies,Dabbi,Ref grade-1,132
Dry Chillies,Desi,FAQ,132
Dry Chillies,Dry,FAQ,132
Dry Chillies,Dry 1st Sort,FAQ,132
Dry Chillies,Dry 1st Sort,Medium,132
Dry Chillies,Dry Chillies,FAQ,132
Dry Chillies,Dry Chillies,Grade Range-1,132
Dry Chillies,Dry Chillies,Grade Range-2,132
Dry Chillies,Dry Chillies,Local,132
Dry Chillies,G. I. 1,FAQ,132
Dry Chillies,Guntur,FAQ,132
Dry Chillies,Guntur,Local,132
Dry Chillies,Guntur,Medium,132
Dry Chillies,Guntur,Ref grade-1,132
Dry Chillies,Guntur,Ref grade-2,132
Dry Chillies,Guntur,Small,132
Dry Chillies,Kaddi,FAQ,132
Dry Chillies,Kaddi,Local,132
Dry Chillies,Kaddi,Medium,132
Dry Chillies,Kaddi,Ref grade-1,132
Dry Chillies,Local,FAQ,132
Dry Chillies,Local,Large,132
Dry Chillies,Local,Local,132
Dry Chillies,Local,Medium,132
Dry Chillies,Local,Ref grade-1,132
Dry Chillies,Local,Ref grade-2,132
Dry Chillies,Local,Small,132
Dry Chillies,Mankattu,FAQ,132
Dry Chillies,Mankattu,Ref grade-1,132
Dry Chillies,Other,FAQ,132
Dry Chillies,Other,Grade Range-1,132
Dry Chillies,Other,Local,132
Dry Chillies,Other,Medium,132
Dry Chillies,Other,Ref grade-1,132
Dry Chillies,Red,FAQ,132
Dry Chillies,Red,Large,132
Dry Chillies,Red New,FAQ,132
Dry Chillies,Red Top,FAQ,132
Dry Chillies,Single Patti,FAQ,132
Dry Chillies,Talu,FAQ,132
Dry Chillies,White,FAQ,132
Dry Chillies,White,Grade Range-3,132
Dry Fodder,Dry Fodder,FAQ,345
Dry Fodder,Dry Fodder,Local,345
Dry Fodder,Other,FAQ,345
Dry Grapes,Dry Grapes,FAQ,278
Dry Grapes,Dry Grapes,Local,278
Dry Grapes,Dry Grapes,Ref grade-1,278
Dry Grapes,Other,FAQ,278
Dry Grapes,Other,Local,278
Duck,Local,FAQ,370
Duck,Local,Grade Range-2,370
Duck,Other,FAQ,370
Duster Beans,Duster Beans,FAQ,163
Duster Beans,Duster Beans,Medium,163
Duster Beans,Other,FAQ,163
Egg,Egg,FAQ,367
Egg,Egg,Grade Range-1,367
Egg,Other,FAQ,367
Elephant Yam (Suran),Elephant Yam (Suran),FAQ,296
Elephant Yam (Suran),Elephant Yam (Suran),Large,296
Elephant Yam (Suran),Elephant Yam (Suran),Local,296
Elephant Yam (Suran),Elephant Yam (Suran),Medium,296
Elephant Yam (Suran),Elephant Yam (Suran),Ref grade-1,296
Elephant Yam (Suran),Elephant Yam (Suran),Ref grade-2,296
Elephant Yam (Suran),Other,FAQ,296
Elephant Yam (Suran),Other,Local,296
Elephant Yam (Suran)/Amorphophallus,Amorphophallus,FAQ,296
Elephant Yam (Suran)/Amorphophallus,Amorphophallus,Grade A,296
Elephant Yam (Suran)/Amorphophallus,Amorphophallus,Local,296
Elephant Yam (Suran)/Amorphophallus,Amorphophallus,Medium,296
Elephant Yam (Suran)/Amorphophallus,Elephant Yam (Suran),FAQ,296
Elephant Yam (Suran)/Amorphophallus,Elephant Yam (Suran),Grade A,296
Elephant Yam (Suran)/Amorphophallus,Elephant Yam (Suran),Grade Range-1,296
Elephant Yam (Suran)/Amorphophallus,Elephant Yam (Suran),Local,296
Elephant Yam (Suran)/Amorphophallus,Elephant Yam (Suran),Medium,296
Elephant Yam (Suran)/Amorphophallus,Other,FAQ,296
Elephant Yam (Suran)/Amorphophallus,Other,Grade A,296
Elephant Yam (Suran)/Amorphophallus,Other,Grade B,296
Elephant Yam (Suran)/Amorphophallus,Other,Grade Range-1,296
Elephant Yam (Suran)/Amorphophallus,Other,Large,296
Elephant Yam (Suran)/Amorphophallus,Other,Local,296
Elephant Yam (Suran)/Amorphophallus,Other,Medium,296
Field Pea,Field Pea,FAQ,64
Field Pea,Field Pea,Grade A,64
Field Pea,Field Pea,Grade B,64
Field Pea,Field Pea,Large,64
Field Pea,Field Pea,Local,64
Field Pea,Field Pea,Medium,64
Field Pea,Foeld Pea-48,Medium,64
Field Pea,Other,FAQ,64
Field Pea,Other,Local,64
Field Pea,Other,Medium,64
Field Pea,PG-3,FAQ,64
Fig (Anjura/Anjeer),Anjura,Local,221
Fig (Anjura/Anjeer),Other,FAQ,221
Firewood,Firewood,FAQ,206
Firewood,Firewood,Local,206
Firewood,Other,FAQ,206
Firewood,Other,Local,206
Fish,Bata Putti,FAQ,366
Fish,Bata Putti,Local,366
Fish,Black Dom,FAQ,366
Fish,Black Dom,Local,366
Fish,Blue Dom,FAQ,366
Fish,Chilwa,FAQ,366
Fish,Chilwa,Local,366
Fish,Fish,FAQ,366
Fish,Fish,Grade Range-2,366
Fish,Fish,Local,366
Fish,Halwa,FAQ,366
Fish,Halwa,Local,366
Fish,Hilsa,FAQ,366
Fish,Katla (Big),FAQ,366
Fish,Katla (Big),Grade Range-1,366
Fish,Katla (Big),Grade Range-2,366
Fish,Katla (Big),Local,366
Fish,Katla (Small),FAQ,366
Fish,Katla (Small),Local,366
Fish,Malli (Big),FAQ,366
Fish,Malli (Big),Local,366
Fish,Malli (Small),FAQ,366
Fish,Malli (Small),Local,366
Fish,Mangoor,FAQ,366
Fish,Other,FAQ,366
Fish,Other,Local,366
Fish,Pangass,FAQ,366
Fish,Pangass,Grade Range-2,366
Fish,Pangass,Local,366
Fish,Rahu (Andhra),FAQ,366
Fish,Rahu (Andhra),Grade Range-1,366
Fish,Rahu (Andhra),Grade Range-2,366
Fish,Rahu (Andhra),Grade Range-3,366
Fish,Rahu (Andhra),Local,366
Fish,Rahu (Local),FAQ,366
Fish,Rahu (Local),Local,366
Fish,Singhra (Big),FAQ,366
Fish,Singhra (Big),Local,366
Fish,Singhra (Small),FAQ,366
Fish,Singhra (Small),Local,366
Fish,Sol,FAQ,366
Fish,Sol,Local,366
Fish,Soli,FAQ,366
Fish,Soli,Local,366
Fish,Surmai (Big),FAQ,366
Fish,Surmai (Big),Local,366
Fish,Surmali (Small),FAQ,366
Fish,Surmali (Small),Local,366
Fish,White Dom,FAQ,366
Fish,White Dom,Local,366
Fish,Zinga (Zambo-A),FAQ,366
Fish,Zinga (Zambo-B),FAQ,366
Fish,Zinga (Zambo-B),Local,366
Fish,Zinga (Zambo-C),FAQ,366
Foxtail Millet (Navane),Navane Hybrid,FAQ,121
Foxtail Millet (Navane),Navane Hybrid,Local,121
Foxtail Millet (Navane),Navane Hybrid,Medium,121
Foxtail Millet (Navane),Navane Hybrid,Ref grade-1,121
Foxtail Millet (Navane),Navane Hybrid,Ref grade-2,121
Foxtail Millet (Navane),Navane Hybrid,Small,121
Foxtail Millet (Navane),Other,FAQ,121
Foxtail Millet (Navane),Other,Local,121
Foxtail Millet (Navane),Other,Medium,121
Foxtail Millet (Navane),Other,Ref grade-1,121
French Beans (Frasbean),French Beans (Frasbean),FAQ,298
French Beans (Frasbean),French Beans (Frasbean),Grade A,298
French Beans (Frasbean),French Beans (Frasbean),Grade B,298
French Beans (Frasbean),French Beans (Frasbean),Grade C,298
French Beans (Frasbean),French Beans (Frasbean),Grade Range-1,298
French Beans (Frasbean),French Beans (Frasbean),Local,298
French Beans (Frasbean),French Beans (Frasbean),Medium,298
French Beans (Frasbean),French Beans (Frasbean),Small,298
French Beans (Frasbean),Other,FAQ,298
French Beans (Frasbean),Other,Grade A,298
French Beans (Frasbean),Other,Grade B,298
French Beans (Frasbean),Other,Grade Range-1,298
French Beans (Frasbean),Other,Large,298
French Beans (Frasbean),Other,Local,298
French Beans (Frasbean),Other,Medium,298
French Beans (Frasbean),Other,Small,298
Galgal (Lemon),Galgal (Lemon),FAQ,350
Galgal (Lemon),Galgal (Lemon),Large,350
Galgal (Lemon),Galgal (Lemon),Local,350
Galgal (Lemon),Galgal (Lemon),Medium,350
Galgal (Lemon),Other,FAQ,350
Galgal (Lemon),Other,Grade Range-1,350
Galgal (Lemon),Other,Local,350
Galgal (Lemon),Other,Medium,350
Garlic,Average,FAQ,25
Garlic,Average,Grade Range-1,25
Garlic,Average,Grade Range-2,25
Garlic,Average,Grade Range-3,25
Garlic,Average,Local,25
Garlic,Average,Medium,25
Garlic,China,FAQ,25
Garlic,Desi,FAQ,25
Garlic,Desi,Grade Range-3,25
Garlic,Desi,Local,25
Garlic,Garlic,FAQ,25
Garlic,Garlic,Grade Range-1,25
Garlic,Garlic,Grade Range-2,25
Garlic,Garlic,Large,25
Garlic,Garlic,Local,25
Garlic,Garlic,Medium,25
Garlic,Garlic,Ref grade-1,25
Garlic,Garlic-Organic,FAQ,25
Garlic,New Gola,FAQ,25
Garlic,New Laddu,FAQ,25
Garlic,New Medium,FAQ,25
Garlic,Other,FAQ,25
Garlic,Other,Grade Range-1,25
Garlic,Other,Grade Range-2,25
Garlic,Other,Grade Range-3,25
Garlic,Other,Local,25
Garlic,Other,Medium,25
Garlic,Other,Ref grade-1,25
Garlic,UP,FAQ,25
Ghee,Ghee,FAQ,249
Ghee,Other,FAQ,249
Ghee,Other,Local,249
Giloy,Giloy,FAQ,452
Gingelly Oil,Gingelly Oil,FAQ,276
Gingelly Oil,Other,FAQ,276
Ginger (Dry),Big/Thick,FAQ,27
Ginger (Dry),Dry,FAQ,27
Ginger (Dry),Dry,Grade Range-1,27
Ginger (Dry),Dry,Local,27
Ginger (Dry),Dry,Medium,27
Ginger (Dry),Dry,Ref grade-1,27
Ginger (Dry),Dry,Ref grade-2,27
Ginger (Dry),Fresh (Assam),FAQ,27
Ginger (Dry),Fresh Unbleached,FAQ,27
Ginger (Dry),Ginger-Organic,FAQ,27
Ginger (Dry),Hybrid,FAQ,27
Ginger (Dry),Hybrid,Large,27
Ginger (Dry),Other,FAQ,27
Ginger (Dry),Other,Grade Range-1,27
Ginger (Dry),Other,Grade Range-2,27
Ginger (Dry),Other,Local,27
Ginger (Dry),Other,Medium,27
Ginger (Dry),Other,Ref grade-1,27
Ginger (Dry),Other,Ref grade-2,27
Ginger (Dry),Small,FAQ,27
Ginger (Dry),Unbleached,Grade Range-1,27
Ginger (Dry),Vegitable-fresh,FAQ,27
Ginger (Dry),Vegitable-fresh,Local,27
Ginger (Green),Green Ginger,FAQ,103
Ginger (Green),Green Ginger,Grade A,103
Ginger (Green),Green Ginger,Grade B,103
Ginger (Green),Green Ginger,Grade C,103
Ginger (Green),Green Ginger,Grade Range-1,103
Ginger (Green),Green Ginger,Grade Range-3,103
Ginger (Green),Green Ginger,Large,103
Ginger (Green),Green Ginger,Local,103
Ginger (Green),Green Ginger,Medium,103
Ginger (Green),Green Ginger,Ref grade-1,103
Ginger (Green),Green Ginger,Ref grade-2,103
Ginger (Green),Green Ginger,Small,103
Ginger (Green),Other,FAQ,103
Ginger (Green),Other,Grade A,103
Ginger (Green),Other,Grade B,103
Ginger (Green),Other,Grade C,103
Ginger (Green),Other,Grade Range-2,103
Ginger (Green),Other,Local,103
Ginger (Green),Other,Medium,103
Ginger (Green),Other,Small,103
Gladiolus Cut Flower,Gladiolus Cut Flower,FAQ,363
